TenantId,SiteId,SiteName,SensorName,ManufacturerId,DeviceId,DeviceName,InstallDate,DeactivateDate,Latitude,Longitude,Floor,Room,Syncd,IsEnabled
1550,2079,Harvard-Kent Elementary School,HKES-2-201SPED,2,1240,10762,7/30/21 11:28 AM,,42.37651296,-71.05728976,2,201,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-202CR,2,1394,10893,7/30/21 12:14 PM,,42.37652709,-71.05726742,2,202,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-203CR,2,1543,10840,7/30/21 12:13 PM,,42.37647291,-71.05730954,2,203,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-204CR,2,1792,10718,7/30/21 11:30 AM,,42.37636371,-71.05729136,2,204,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-205CR,2,1585,10716,7/30/21 11:30 AM,,42.37632298,-71.05761114,2,205,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-207CR,2,3641,10889,7/30/21 11:22 AM,,42.37657372,-71.05734801,2,207,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-208CR,2,1363,10358,7/30/21 12:07 PM,,42.37664934,-71.05728477,2,208,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-209CR,2,1008,10895,7/30/21 11:21 AM,,42.37680951,-71.05738448,2,209,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-2-501CR,2,2676,10879,7/30/21 10:08 AM,,42.37677396,-71.05822394,2,501,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-302CR,2,1398,10782,7/30/21 11:02 AM,,42.3767501,-71.05728698,3,302,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-303CR,2,3626,10884,7/30/21 11:03 AM,,42.37648392,-71.05749237,3,303,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-304CR,2,968,10726,7/30/21 11:07 AM,,42.37636849,-71.05729711,3,304,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-305CR,2,711,10667,7/30/21 11:12 AM,,42.37626997,-71.05785486,3,305,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-306CR,2,927,10708,7/30/21 10:53 AM,,42.37644892,-71.05793401,3,306,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-307CR,2,3622,10709,7/30/21 10:44 AM,,42.37649526,-71.05805384,3,307,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-309CR,2,1084,10707,7/30/21 10:50 AM,,42.37652865,-71.05788073,3,309,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-3-321SPED,2,2805,10248,7/30/21 10:42 AM,,42.37676767,-71.0580383,3,321,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-401CR,2,825,10870,7/30/21 10:28 AM,,42.37659289,-71.05768162,4,401,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-402CR,2,1210,10881,7/30/21 11:00 AM,,42.3765604,-71.05763924,4,402,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-403CR,2,1589,10752,7/30/21 10:33 AM,,42.37655256,-71.05781067,4,403,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-404CR,2,1049,10904,7/30/21 11:01 AM,,42.3763268,-71.057546,4,404,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-405CR,2,821,10501,7/30/21 10:08 AM,,42.37634104,-71.0577027,4,405,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-406CR,2,3707,10680,7/30/21 10:20 AM,,42.37644486,-71.0578765,4,406,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-407CR,2,3582,10672,7/30/21 10:18 AM,,42.37641596,-71.05798096,4,407,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-411CR,2,1269,10712,7/30/21 10:30 AM,,42.37636515,-71.05811262,4,411,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-419CR,2,3610,10872,7/30/21 10:29 AM,,42.37668894,-71.05815705,4,419,0,Yes
1550,2079,Harvard-Kent Elementary School,HKES-4-423CR,2,1194,10715,7/30/21 10:14 AM,,42.37646447,-71.05825932,4,423,0,Yes
1550,2080,O'Donnell Elementary School,HOES-0-1CR,2,710,10380,7/22/21 11:51 AM,,42.37811558,-71.0378435,0,1,0,Yes
1550,2080,O'Donnell Elementary School,HOES-0-2CR,2,925,10334,7/22/21 10:33 AM,,42.37820971,-71.03776412,0,2,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-101CR,2,1367,10399,7/22/21 10:42 AM,,42.37789009,-71.03772004,1,101,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-103KG,2,1231,10312,7/22/21 11:41 AM,,42.37806035,-71.03778197,1,103,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-104KG,2,1626,10529,7/22/21 11:49 AM,,42.3781951,-71.03789529,1,104,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-108CR,2,1444,10526,7/22/21 11:32 AM,,42.37788768,-71.03831708,1,108,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-109CR,2,969,10493,7/22/21 11:10 AM,,42.37816395,-71.03788088,1,109,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-110CR,2,885,10528,7/22/21 11:20 AM,,42.37804509,-71.03802488,1,110,0,Yes
1550,2080,O'Donnell Elementary School,HOES-1-111CR,2,838,10198,7/22/21 10:59 AM,,42.37788158,-71.03802786,1,111,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-201CR,2,1219,10473,7/22/21 9:20 AM,,42.37779711,-71.03779396,2,201,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-202CR,2,852,10356,7/22/21 9:33 AM,,42.37814148,-71.03795783,2,202,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-203CR,2,699,10205,7/22/21 9:19 AM,,42.37779397,-71.03789496,2,203,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-205CR,2,1584,10204,7/22/21 9:16 AM,,42.37796027,-71.0381952,2,205,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-207CR,2,1659,10407,7/22/21 8:52 AM,,42.37798705,-71.03812094,2,207,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-210CR,2,719,10320,7/22/21 9:32 AM,,42.37806383,-71.03822789,2,210,0,Yes
1550,2080,O'Donnell Elementary School,HOES-2-212CR,2,1077,10537,7/22/21 9:28 AM,,42.37808734,-71.03817249,2,212,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-129CR,2,4817,13394,9/17/21 6:58 PM,,42.35317381,-71.13610388,1,C129,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A101KG,2,4924,12726,9/17/21 5:48 PM,,42.35173228,-71.13723178,1,A101,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A137CR,2,4762,13279,9/17/21 5:20 PM,,42.35188608,-71.13705491,1,A137,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A140CR,2,4733,13642,9/17/21 4:56 PM,,42.35212008,-71.13707681,1,A140,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A142KG,2,4973,13123,9/17/21 5:02 PM,,42.35204745,-71.137118,1,A142,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A150KG,2,4305,13220,9/17/21 5:14 PM,,42.35195365,-71.13708257,1,A150,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A154CR,2,4773,13592,9/17/21 5:19 PM,,42.35187006,-71.13705501,1,A154,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-A162CR,2,4732,13624,9/17/21 5:40 PM,,42.35182428,-71.13697861,1,A162,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-C130CR,2,4990,13444,9/17/21 7:04 PM,,42.35323521,-71.13704951,1,C130,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-C131CR,2,3809,12636,9/17/21 7:10 PM,,42.35319221,-71.13698392,1,C131,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-Computer LabCR,2,5000,13267,9/17/21 5:52 PM,,42.35199331,-71.13730811,1,Computer Lab,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-1-KG,2,4997,13338,9/17/21 5:34 PM,,42.35182,-71.13709267,1,A158,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A201KG,2,4767,13597,9/17/21 6:44 PM,,42.35157739,-71.13702631,2,A201,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A202CR,2,4655,13665,9/17/21 6:33 PM,,42.35160992,-71.13700385,2,A202,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A210KG,2,4216,13258,9/17/21 6:19 PM,,42.35165979,-71.13698856,2,A210,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A212CR,2,4438,13171,9/17/21 6:00 PM,,42.35191477,-71.13702874,2,A212,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A214CR,2,4790,13590,9/17/21 5:39 PM,,42.35199439,-71.13707565,2,A214,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A218KG,2,5006,13552,9/17/21 4:14 PM,,42.3521988,-71.1371761,2,A218,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A219CR,2,4797,13382,9/17/21 5:24 PM,,42.35216289,-71.13713311,2,A219,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A220KG,2,4801,13386,9/17/21 4:02 PM,,42.352293,-71.13720679,2,A220,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A223CR,2,4965,13271,9/17/21 4:29 PM,,42.35215251,-71.13717411,2,A223,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-A226KG,2,4935,13692,9/17/21 3:48 PM,,42.3523537,-71.13719382,2,A226,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-ACR,2,4731,13629,9/17/21 5:02 PM,,42.35203959,-71.13713033,2,A213,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-B202SPED,2,5058,13429,9/17/21 4:32 PM,,42.35204967,-71.13773185,2,B202,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-B207CR,2,4795,13379,9/17/21 4:19 PM,,42.35181953,-71.13763404,2,B207,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-B208SPED,2,4760,13268,9/17/21 4:32 PM,,42.35221282,-71.13774072,2,B208,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-B213KG,2,5063,13542,9/17/21 4:17 PM,,42.35188743,-71.13772003,2,B213,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-B217KG,2,4094,13437,9/17/21 4:04 PM,,42.35198745,-71.13778396,2,B217,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-C115CR,2,4991,13438,9/17/21 6:57 PM,,42.35273795,-71.13757308,2,C115,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-2-C128CR,2,4996,13441,9/17/21 7:12 PM,,42.35314178,-71.1371109,2,C128,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-316CR,2,5054,13367,9/16/21 8:15 PM,,42.35261556,-71.13727779,3,B316,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-318CR,2,4993,13497,9/16/21 8:32 PM,,42.35233973,-71.13711674,3,318,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A302CR,2,4553,12916,9/16/21 9:15 PM,,42.35147952,-71.13734077,3,A302,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A314CR,2,4967,13155,9/16/21 10:00 PM,,42.35253384,-71.13738781,3,A314,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A319CR,2,4765,13265,9/17/21 3:55 PM,,42.35220064,-71.13713336,3,A319,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A320CR,2,5056,13432,9/16/21 9:51 PM,,42.35215612,-71.13710908,3,A320,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A321CR,2,4986,10811,9/16/21 9:28 PM,,42.35218782,-71.13724137,3,A321,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A322CR,2,5019,13202,9/16/21 9:42 PM,,42.35217716,-71.13714072,3,A322,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A323CR,2,5004,13345,9/16/21 9:41 PM,,42.35196202,-71.13702989,3,A323,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A324CR,2,5040,13341,9/16/21 9:28 PM,,42.35194704,-71.13706689,3,A324,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A326 (beside A328)CR,2,5048,13430,9/16/21 9:35 PM,,42.35185626,-71.13696383,3,A326 (beside A328),0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A328CR,2,5053,13427,9/16/21 9:22 PM,,42.35168274,-71.137076,3,A328,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-A330CR,2,5062,13547,9/16/21 9:05 PM,,42.35166211,-71.13710905,3,A330,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B311CR,2,5067,13551,9/16/21 8:02 PM,,42.35252805,-71.13786256,3,B311,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B313CR,2,4927,10555,9/16/21 8:55 PM,,42.35286356,-71.13785041,3,B313,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B319CR,2,4550,13534,9/16/21 8:43 PM,,42.35217204,-71.13808215,3,B319,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B324CR,2,4833,12780,9/16/21 8:19 PM,,42.35231343,-71.13818147,3,B324,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B325CR,2,4928,10721,9/16/21 8:30 PM,,42.35221932,-71.1382505,3,B325,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B326CR,2,4910,13199,9/16/21 8:21 PM,,42.35203708,-71.13809084,3,B326,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B327CR,2,5065,13548,9/16/21 7:44 PM,,42.35197005,-71.13798959,3,B327,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B328CR,2,5055,13434,9/16/21 7:25 PM,,42.35198508,-71.13794713,3,B328,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B329CR,2,4925,12994,9/16/21 7:05 PM,,42.35216635,-71.13778777,3,B329,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B332CR,2,4922,12868,9/16/21 8:33 PM,,42.35183545,-71.13780671,3,B332,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B333CR,2,3520,12483,9/16/21 8:44 PM,,42.351703,-71.1376976,3,B333,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B334CR,2,5059,13373,9/16/21 8:48 PM,,42.35156856,-71.13758311,3,B334,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B335CR,2,5076,13095,9/16/21 8:36 PM,,42.35148063,-71.13743108,3,B335,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-B337SPED,2,4988,10786,9/16/21 8:53 PM,,42.35168123,-71.13765829,3,B337,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-3-CR,2,4772,13600,9/16/21 9:05 PM,,42.35237934,-71.13764745,3,B301,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-422CR,2,4379,13207,9/16/21 9:49 PM,,42.35205056,-71.1370054,4,422,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-426CR,2,4954,13308,9/16/21 3:47 PM,,42.35177899,-71.1370486,4,426,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-433CR,2,4638,13669,9/16/21 7:22 PM,,42.35207304,-71.137684,4,433,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A402CR,2,4742,13389,9/17/21 3:34 PM,,42.3515054,-71.13718018,4,A402,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A413CR,2,4998,13419,9/16/21 6:26 PM,,42.35268503,-71.1374873,4,A413,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A414CR,2,4689,13578,9/16/21 5:00 PM,,42.35243025,-71.13756577,4,A414,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A416CR,2,4949,13695,9/16/21 5:02 PM,,42.35250719,-71.13710376,4,A416,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A417CR,2,4689,13578,9/16/21 7:39 PM,,42.35278584,-71.13748198,4,A414,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A418CR,2,4472,13505,9/16/21 5:09 PM,,42.35239541,-71.13703006,4,A418,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A419CR,2,5037,13333,9/16/21 7:45 PM,,42.3522202,-71.13703843,4,A419,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A421CR,2,5005,13328,9/16/21 7:59 PM,,42.35218332,-71.13709831,4,A421,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A422CR,2,4379,13207,9/16/21 5:11 PM,,42.35208441,-71.13705958,4,A422,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A423CR,2,5078,13127,9/16/21 7:26 PM,,42.35196772,-71.13703724,4,A423,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A424CR,2,4977,13118,9/16/21 5:03 PM,,42.35197276,-71.13719386,4,A424,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A426CR,2,4954,13308,9/16/21 4:54 PM,,42.35205561,-71.13706225,4,A426,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A428CR,2,4896,13528,9/17/21 3:31 PM,,42.35167139,-71.13707111,4,A428,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-A430CR,2,5081,13286,9/17/21 3:35 PM,,42.35167991,-71.13706829,4,A430,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B402CR,2,5035,13334,9/16/21 6:39 PM,,42.35244395,-71.13774308,4,B402,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B403CR,2,4929,10659,9/16/21 6:28 PM,,42.35240042,-71.13762863,4,B403,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B404CR,2,5064,13540,9/16/21 6:55 PM,,42.35244144,-71.13774988,4,B404,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B405CR,2,4906,13141,9/16/21 6:38 PM,,42.35231283,-71.13774868,4,B405,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B406CR,2,4932,10296,9/16/21 6:47 PM,,42.35240629,-71.13778826,4,B406,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B408CR,2,4975,13115,9/16/21 6:56 PM,,42.35237855,-71.13789539,4,B408,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B417CR,2,5030,13460,9/16/21 6:40 PM,,42.35205795,-71.13810027,4,B417,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B421CR,2,4983,13209,9/16/21 6:32 PM,,42.35198982,-71.13804915,4,B421,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B422CR,2,4671,13556,9/16/21 6:26 PM,,42.35198036,-71.13803613,4,B422,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B424CR,2,4982,13251,9/16/21 7:10 PM,,42.35196011,-71.13785816,4,B424,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B426CR,2,4843,13510,9/16/21 7:21 PM,,42.35173206,-71.13766639,4,B426,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B429CR,2,5003,13449,9/16/21 6:28 PM,,42.35192472,-71.13755646,4,B429,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B432CR,2,5015,13579,9/16/21 7:08 PM,,42.35177468,-71.13762893,4,B432,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B436CR,2,5029,13454,9/16/21 7:18 PM,,42.35180483,-71.13771191,4,B436,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B445SPED,2,4182,13219,9/16/21 7:31 PM,,42.35175832,-71.13762649,4,B445,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B446CR,2,5022,13256,9/16/21 6:20 PM,,42.35177679,-71.13758947,4,B446,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B447CR,2,5036,13335,9/16/21 6:39 PM,,42.3517576,-71.13754559,4,B447,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-4-B449CR,2,4989,11009,9/16/21 6:53 PM,,42.35166656,-71.13743935,4,B449,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-undefined-A215KG,2,4737,13631,9/17/21 4:44 PM,,42.35214194,-71.1371573,2,A215,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-undefined-B201CR,2,4759,13261,9/17/21 4:43 PM,,42.35173103,-71.13764303,2,B201,0,Yes
1550,2082,Horace Mann School for the Deaf and Hard of Hearing,JACKSON-undefined-C111CR,2,5013,13584,9/17/21 6:48 PM,,42.35279104,-71.13764296,2,C111,0,Yes
1550,2083,Burke High School,JBHS-1-120CR,2,1414,10942,8/4/21 10:10 AM,,42.30713757,-71.08153921,1,120,0,Yes
1550,2083,Burke High School,JBHS-1-121CR,2,944,11300,8/4/21 10:08 AM,,42.30714551,-71.08138086,1,121,0,Yes
1550,2083,Burke High School,JBHS-1-124CR,2,1653,11314,8/4/21 10:08 AM,,42.30726248,-71.08122139,1,124,0,Yes
1550,2083,Burke High School,JBHS-1-131CR,2,1569,11316,8/4/21 10:29 AM,,42.3076389,-71.08095232,1,131,0,Yes
1550,2083,Burke High School,JBHS-1-172CR,2,1413,11311,8/4/21 2:12 PM,,42.30714927,-71.08139985,1,172,0,Yes
1550,2083,Burke High School,JBHS-2-221SPED,2,765,10592,8/3/21 1:49 PM,,42.30709143,-71.08145025,2,221,0,Yes
1550,2083,Burke High School,JBHS-2-222SPED,2,1468,11141,8/3/21 1:52 PM,,42.30715486,-71.08141274,2,222,0,Yes
1550,2083,Burke High School,JBHS-2-223CR,2,1339,11124,8/3/21 1:54 PM,,42.30720481,-71.08140702,2,223,0,Yes
1550,2083,Burke High School,JBHS-2-224CR,2,715,11161,8/3/21 1:56 PM,,42.30730414,-71.08130415,2,224,0,Yes
1550,2083,Burke High School,JBHS-2-224CR,2,901,11227,8/3/21 2:17 PM,,42.30726688,-71.08119673,2,224,0,Yes
1550,2083,Burke High School,JBHS-2-225CR,2,715,11161,8/3/21 2:14 PM,,42.30741129,-71.08112343,2,225,0,Yes
1550,2083,Burke High School,JBHS-2-226CR,2,1278,11114,8/3/21 2:15 PM,,42.30744629,-71.0811144,2,226,0,Yes
1550,2083,Burke High School,JBHS-2-231CR,2,1112,10980,8/3/21 2:10 PM,,42.30764211,-71.08115288,2,231,0,No
1550,2083,Burke High School,JBHS-2-261CR,2,906,11151,8/3/21 2:07 PM,,42.30728912,-71.08088273,2,261,0,Yes
1550,2083,Burke High School,JBHS-2-262CR,2,1325,10989,8/3/21 2:05 PM,,42.30721417,-71.08117222,2,262,0,Yes
1550,2083,Burke High School,JBHS-2-263CR,2,726,10985,8/3/21 2:04 PM,,42.30711987,-71.08100821,2,263,0,Yes
1550,2083,Burke High School,JBHS-2-271CR,2,1013,10897,8/3/21 2:13 PM,,42.30691361,-71.08108628,2,271,0,Yes
1550,2083,Burke High School,JBHS-2-272CR,2,986,10692,8/3/21 2:21 PM,,42.30690139,-71.08124694,2,272,0,Yes
1550,2083,Burke High School,JBHS-2-326CR,2,782,11110,8/3/21 3:43 PM,,42.30747993,-71.08078214,2,326,0,No
1550,2083,Burke High School,JBHS-2-341CR,2,1374,11153,8/3/21 3:57 PM,,42.30748129,-71.08062266,2,341,0,Yes
1550,2083,Burke High School,JBHS-2-363CR,2,1349,11106,8/3/21 3:13 PM,,42.30710719,-71.08110782,2,363,0,Yes
1550,2083,Burke High School,JBHS-3-301CR,2,1625,11070,8/3/21 3:18 PM,,42.30641937,-71.08168536,3,301,0,Yes
1550,2083,Burke High School,JBHS-3-303CR,2,754,11018,8/3/21 3:21 PM,,42.30677458,-71.08197378,3,303,0,Yes
1550,2083,Burke High School,JBHS-3-305CR,2,1333,11173,8/3/21 3:01 PM,,42.30675202,-71.08196972,3,305,0,Yes
1550,2083,Burke High School,JBHS-3-311CR,2,3583,11089,8/3/21 3:09 PM,,42.30697509,-71.0819006,3,311,0,Yes
1550,2083,Burke High School,JBHS-3-321CR,2,1572,11387,8/4/21 11:49 AM,,42.30699215,-71.08135434,3,321,0,Yes
1550,2083,Burke High School,JBHS-3-323CR,2,1571,10990,8/3/21 3:25 PM,,42.30726411,-71.08137292,3,323,0,Yes
1550,2083,Burke High School,JBHS-3-324CR,2,1395,11148,8/4/21 1:05 PM,,42.30738516,-71.08162358,3,324,0,Yes
1550,2083,Burke High School,JBHS-3-325CR,2,3653,11294,8/4/21 9:53 AM,,42.30727446,-71.08092777,3,325,0,Yes
1550,2083,Burke High School,JBHS-3-331CR,2,1350,11157,8/3/21 3:49 PM,,42.30761135,-71.08089467,3,331,0,Yes
1550,2083,Burke High School,JBHS-3-342CR,2,1250,11052,8/4/21 8:32 AM,,42.30739472,-71.08061906,3,342,0,Yes
1550,2083,Burke High School,JBHS-3-343CR,2,1670,11123,8/3/21 3:55 PM,,42.30737581,-71.08065648,3,343,0,Yes
1550,2083,Burke High School,JBHS-3-344CR,2,1306,11116,8/4/21 8:57 AM,,42.30734493,-71.08073024,3,344,0,Yes
